Source,Target,Weight,Type
Psychiatry and Mental health,Dermatology,4,Undirected
Psychiatry and Mental health,Microbiology,4,Undirected
Psychiatry and Mental health,Ophthalmology,3,Undirected
Psychiatry and Mental health,Cell Biology,2,Undirected
Psychiatry and Mental health,Biochemistry,2,Undirected
Psychiatry and Mental health,Spectroscopy,1,Undirected
Psychiatry and Mental health,Gastroenterology,4,Undirected
Psychiatry and Mental health,Complementary and Manual Therapy,2,Undirected
Psychiatry and Mental health,Emergency Medical Services,1,Undirected
Psychiatry and Mental health,Parasitology,1,Undirected
Psychiatry and Mental health,Radiological and Ultrasound Technology,1,Undirected
Psychiatry and Mental health,Transplantation,2,Undirected
Psychiatry and Mental health,History,1,Undirected
Psychiatry and Mental health,Pharmaceutical Science,2,Undirected
Psychiatry and Mental health,Virology,1,Undirected
Psychiatry and Mental health,Emergency Medicine,1,Undirected
Psychiatry and Mental health,Toxicology,1,Undirected
Psychiatry and Mental health,Hematology,1,Undirected
Psychiatry and Mental health,Organic Chemistry,1,Undirected
Psychiatry and Mental health,Safety Research,1,Undirected
Computer Networks and Communications,Management Science and Operations Research,19,Undirected
Computer Networks and Communications,Information Systems and Management,11,Undirected
Computer Networks and Communications,Information Systems,142,Undirected
Computer Networks and Communications,Catalysis,28,Undirected
Computer Networks and Communications,"Renewable Energy, Sustainability and the Environment",19,Undirected
Computer Networks and Communications,Food Science,2,Undirected
Computer Networks and Communications,Strategy and Management,3,Undirected
Computer Networks and Communications,Aerospace Engineering,36,Undirected
Computer Networks and Communications,Signal Processing,75,Undirected
Computer Networks and Communications,Software,11,Undirected
Computer Networks and Communications,Hardware and Architecture,20,Undirected
Computer Networks and Communications,Automotive Engineering,3,Undirected
Computer Networks and Communications,Building and Construction,7,Undirected
Computer Networks and Communications,Media Technology,11,Undirected
Computer Networks and Communications,Mechanical Engineering,6,Undirected
Computer Networks and Communications,Sociology and Political Science,6,Undirected
Computer Networks and Communications,Control and Systems Engineering,45,Undirected
Computer Networks and Communications,"Safety, Risk, Reliability and Quality",1,Undirected
Computer Networks and Communications,Industrial and Manufacturing Engineering,10,Undirected
Computer Networks and Communications,"Electronic, Optical and Magnetic Materials",7,Undirected
Computer Networks and Communications,Management Information Systems,11,Undirected
Computer Networks and Communications,Civil and Structural Engineering,5,Undirected
Computer Networks and Communications,Inorganic Chemistry,2,Undirected
Computer Networks and Communications,Organic Chemistry,1,Undirected
Computer Networks and Communications,"Atomic and Molecular Physics, and Optics",5,Undirected
Computer Networks and Communications,Genetics,3,Undirected
Computer Networks and Communications,Statistical and Nonlinear Physics,18,Undirected
Computer Networks and Communications,Condensed Matter Physics,7,Undirected
Computer Networks and Communications,Demography,1,Undirected
Computer Networks and Communications,Environmental Engineering,2,Undirected
Computer Networks and Communications,Spectroscopy,2,Undirected
Computer Networks and Communications,"Statistics, Probability and Uncertainty",1,Undirected
Computer Networks and Communications,Conservation,1,Undirected
Computer Networks and Communications,Political Science and International Relations,1,Undirected
Computer Networks and Communications,Cellular and Molecular Neuroscience,2,Undirected
Computer Networks and Communications,Sensory Systems,1,Undirected
Computer Networks and Communications,Computational Mathematics,1,Undirected
Computer Networks and Communications,Astronomy and Astrophysics,4,Undirected
Computer Networks and Communications,Human-Computer Interaction,3,Undirected
Computer Networks and Communications,Computational Mechanics,6,Undirected
Computer Networks and Communications,Instrumentation,1,Undirected
Computer Networks and Communications,Ocean Engineering,6,Undirected
Computer Networks and Communications,Numerical Analysis,2,Undirected
Computer Networks and Communications,Cultural Studies,1,Undirected
Computer Networks and Communications,Pollution,1,Undirected
Computer Networks and Communications,Urban Studies,2,Undirected
Computer Networks and Communications,Computer Science Applications,8,Undirected
Computer Networks and Communications,Social Psychology,3,Undirected
Computer Networks and Communications,Biomaterials,1,Undirected
Computer Networks and Communications,Business and International Management,2,Undirected
Computer Networks and Communications,Modeling and Simulation,1,Undirected
Computer Networks and Communications,Cell Biology,1,Undirected
Computer Networks and Communications,Management of Technology and Innovation,1,Undirected
Computer Networks and Communications,Transportation,1,Undirected
Computer Networks and Communications,Marketing,1,Undirected
Management Science and Operations Research,Information Systems,35,Undirected
Management Science and Operations Research,Management Information Systems,50,Undirected
Management Science and Operations Research,Computer Science Applications,4,Undirected
Management Science and Operations Research,Safety Research,20,Undirected
Management Science and Operations Research,Information Systems and Management,23,Undirected
Management Science and Operations Research,Mechanical Engineering,4,Undirected
Management Science and Operations Research,Clinical Psychology,1,Undirected
Management Science and Operations Research,Social Psychology,11,Undirected
Management Science and Operations Research,"General Economics, Econometrics and Finance",3,Undirected
Management Science and Operations Research,"Management, Monitoring, Policy and Law",11,Undirected
Management Science and Operations Research,Law,1,Undirected
Management Science and Operations Research,Media Technology,5,Undirected
Management Science and Operations Research,"Statistics, Probability and Uncertainty",14,Undirected
Management Science and Operations Research,Signal Processing,16,Undirected
Management Science and Operations Research,Industrial and Manufacturing Engineering,13,Undirected
Management Science and Operations Research,Strategy and Management,40,Undirected
Management Science and Operations Research,Sociology and Political Science,35,Undirected
Management Science and Operations Research,Building and Construction,31,Undirected
Management Science and Operations Research,Statistical and Nonlinear Physics,14,Undirected
Management Science and Operations Research,Marketing,25,Undirected
Management Science and Operations Research,Ocean Engineering,6,Undirected
Management Science and Operations Research,General Decision Sciences,9,Undirected
Management Science and Operations Research,Demography,4,Undirected
Management Science and Operations Research,Accounting,18,Undirected
Management Science and Operations Research,Environmental Engineering,5,Undirected
Management Science and Operations Research,Civil and Structural Engineering,7,Undirected
Management Science and Operations Research,Radiological and Ultrasound Technology,8,Undirected
Management Science and Operations Research,Numerical Analysis,3,Undirected
Management Science and Operations Research,Control and Systems Engineering,19,Undirected
Management Science and Operations Research,Political Science and International Relations,4,Undirected
Management Science and Operations Research,Business and International Management,4,Undirected
Management Science and Operations Research,General Social Sciences,1,Undirected
Management Science and Operations Research,History and Philosophy of Science,2,Undirected
Management Science and Operations Research,Cultural Studies,1,Undirected
Management Science and Operations Research,Software,4,Undirected
Management Science and Operations Research,Management of Technology and Innovation,9,Undirected
Management Science and Operations Research,Developmental and Educational Psychology,2,Undirected
Management Science and Operations Research,Computational Mechanics,2,Undirected
Management Science and Operations Research,Applied Mathematics,1,Undirected
Management Science and Operations Research,"Renewable Energy, Sustainability and the Environment",3,Undirected
Management Science and Operations Research,Environmental Chemistry,1,Undirected
Management Science and Operations Research,Transportation,3,Undirected
Management Science and Operations Research,"Geography, Planning and Development",1,Undirected
Management Science and Operations Research,Radiation,1,Undirected
Management Science and Operations Research,Public Administration,2,Undirected
Management Science and Operations Research,Mechanics of Materials,1,Undirected
Management Science and Operations Research,Modeling and Simulation,1,Undirected
Management Science and Operations Research,Food Science,1,Undirected
Management Science and Operations Research,Development,1,Undirected
Management Science and Operations Research,Analytical Chemistry,1,Undirected
Management Science and Operations Research,"Safety, Risk, Reliability and Quality",3,Undirected
Management Science and Operations Research,Pollution,1,Undirected
Management Science and Operations Research,Family Practice,1,Undirected
Management Science and Operations Research,Immunology,1,Undirected
Management Science and Operations Research,Applied Psychology,2,Undirected
Management Science and Operations Research,Hardware and Architecture,1,Undirected
Management Science and Operations Research,Aerospace Engineering,1,Undirected
Geriatrics and Gerontology,Sociology and Political Science,2,Undirected
Geriatrics and Gerontology,Molecular Medicine,1,Undirected
Geriatrics and Gerontology,Applied Microbiology and Biotechnology,5,Undirected
Geriatrics and Gerontology,Cardiology and Cardiovascular Medicine,24,Undirected
Geriatrics and Gerontology,Critical Care and Intensive Care Medicine,7,Undirected
Geriatrics and Gerontology,Pathology and Forensic Medicine,3,Undirected
Geriatrics and Gerontology,Inorganic Chemistry,3,Undirected
Geriatrics and Gerontology,Emergency Medicine,4,Undirected
Geriatrics and Gerontology,Family Practice,7,Undirected
Geriatrics and Gerontology,Occupational Therapy,2,Undirected
Geriatrics and Gerontology,"Physical Therapy, Sports Therapy and Rehabilitation",2,Undirected
Geriatrics and Gerontology,Toxicology,2,Undirected
Geriatrics and Gerontology,Demography,3,Undirected
Geriatrics and Gerontology,Anesthesiology and Pain Medicine,3,Undirected
Geriatrics and Gerontology,Rehabilitation,1,Undirected
Geriatrics and Gerontology,Speech and Hearing,2,Undirected
Geriatrics and Gerontology,Analytical Chemistry,1,Undirected
Geriatrics and Gerontology,Aging,8,Undirected
Geriatrics and Gerontology,Pharmacology,4,Undirected
Geriatrics and Gerontology,Biochemistry,2,Undirected
Geriatrics and Gerontology,Genetics,2,Undirected
Geriatrics and Gerontology,Emergency Medical Services,1,Undirected
Geriatrics and Gerontology,Clinical Psychology,2,Undirected
Geriatrics and Gerontology,Social Psychology,1,Undirected
Geriatrics and Gerontology,Biological Psychiatry,1,Undirected
Geriatrics and Gerontology,Nutrition and Dietetics,1,Undirected
Geriatrics and Gerontology,Endocrine and Autonomic Systems,1,Undirected
Geriatrics and Gerontology,Applied Psychology,1,Undirected
Geriatrics and Gerontology,Neuropsychology and Physiological Psychology,1,Undirected
Geriatrics and Gerontology,"Issues, ethics and legal aspects",1,Undirected
Geriatrics and Gerontology,Periodontics,1,Undirected
Geriatrics and Gerontology,Reproductive Medicine,1,Undirected
Geriatrics and Gerontology,Cellular and Molecular Neuroscience,1,Undirected
Geriatrics and Gerontology,Clinical Biochemistry,1,Undirected
Geriatrics and Gerontology,Biotechnology,2,Undirected
Geriatrics and Gerontology,Biomaterials,1,Undirected
Sociology and Political Science,Political Science and International Relations,138,Undirected
Sociology and Political Science,Safety Research,96,Undirected
Sociology and Political Science,"Statistics, Probability and Uncertainty",14,Undirected
Sociology and Political Science,Information Systems and Management,65,Undirected
Sociology and Political Science,Strategy and Management,48,Undirected
Sociology and Political Science,Media Technology,6,Undirected
Sociology and Political Science,Applied Psychology,62,Undirected
Sociology and Political Science,"Management, Monitoring, Policy and Law",63,Undirected
Sociology and Political Science,Marketing,117,Undirected
Sociology and Political Science,Social Psychology,131,Undirected
Sociology and Political Science,History,11,Undirected
Sociology and Political Science,"Renewable Energy, Sustainability and the Environment",4,Undirected
Sociology and Political Science,Infectious Diseases,35,Undirected
Sociology and Political Science,Literature and Literary Theory,39,Undirected
Sociology and Political Science,Information Systems,90,Undirected
Sociology and Political Science,Communication,112,Undirected
Sociology and Political Science,Signal Processing,11,Undirected
Sociology and Political Science,Management Information Systems,19,Undirected
